candidate_id,rank,final_score,semantic_score,title_score,career_score,assessment_score,skill_trust_score,retrieval_score,behavioral_multiplier,reasoning
CAND_0081686,1,0.924575,92.4575,35.0000,24.0741,12.8850,9.1543,11.3442,1.1500,Search Engineer | 6.0 yrs exp | 3 AI role(s) in career | assess=12.9 | resp_rate=0.91 | mult=1.150
CAND_0051696,7780,0.109597,13.1717,0.0000,6.8465,0.0000,5.9134,0.4118,0.9569,Backend Engineer | 5.3 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.48 | mult=0.957
CAND_0027863,7781,0.109572,12.7402,0.0000,0.0000,5.9850,6.7552,0.0000,0.9891,.NET Developer | 7.7 yrs exp | 0 AI role(s) in career | assess=6.0 | resp_rate=0.25 | mult=0.989
CAND_0006044,7782,0.109567,11.2709,0.0000,0.0000,4.9050,6.3659,0.0000,1.1179,Content Writer | 2.5 yrs exp | 0 AI role(s) in career | assess=4.9 | resp_rate=0.76 | mult=1.118
CAND_0058321,7783,0.109528,11.3703,0.0000,0.0000,3.2550,8.1153,0.0000,1.1078,Civil Engineer | 3.7 yrs exp | 0 AI role(s) in career | assess=3.3 | resp_rate=0.59 | mult=1.108
CAND_0055280,7784,0.109517,11.6745,0.0000,4.1479,0.0000,6.1269,1.3997,1.0788,Data Analyst | 3.7 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.81 | mult=1.079
CAND_0052626,7785,0.109511,12.6843,0.0000,0.0000,3.8550,8.0673,0.7621,0.9929,Full Stack Developer | 1.1 yrs exp | 0 AI role(s) in career | assess=3.9 | resp_rate=0.17 | mult=0.993
CAND_0050582,7786,0.109496,12.8106,0.0000,0.0000,5.6250,6.4371,0.7485,0.9829,Data Analyst | 3.4 yrs exp | 0 AI role(s) in career | assess=5.6 | resp_rate=0.43 | mult=0.983
CAND_0062776,7787,0.109478,12.1885,0.0000,0.0000,3.8400,8.3485,0.0000,1.0329,DevOps Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=3.8 | resp_rate=0.35 | mult=1.033
CAND_0026587,7788,0.109462,13.2623,0.0000,4.9372,0.0000,7.4304,0.8948,0.9492,Software Engineer | 7.7 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.31 | mult=0.949
CAND_0094225,7789,0.109451,12.5254,0.0000,0.0000,4.8750,7.6504,0.0000,1.0049,Full Stack Developer | 4.2 yrs exp | 0 AI role(s) in career | assess=4.9 | resp_rate=0.21 | mult=1.005
CAND_0058413,7790,0.109441,12.8133,0.0000,0.0000,5.0400,7.7733,0.0000,0.9822,Sales Executive | 7.0 yrs exp | 0 AI role(s) in career | assess=5.0 | resp_rate=0.27 | mult=0.982
CAND_0005881,7791,0.109436,12.2580,0.0000,4.8955,0.0000,6.4844,0.8780,1.0267,Data Analyst | 4.7 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=1.027
CAND_0086922,7792,0.109425,12.7218,0.0000,0.0000,4.8450,7.8768,0.0000,0.9892,Sales Executive | 14.3 yrs exp | 0 AI role(s) in career | assess=4.8 | resp_rate=0.35 | mult=0.989
CAND_0067291,7793,0.109422,11.5440,0.0000,3.9647,0.0000,6.2829,1.2963,1.0900,Software Engineer | 3.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.090
CAND_0096013,7794,0.109413,12.5070,0.0000,0.0000,4.6650,7.8420,0.0000,1.0060,Business Analyst | 7.5 yrs exp | 0 AI role(s) in career | assess=4.7 | resp_rate=0.15 | mult=1.006
CAND_0075375,7795,0.109406,11.8769,0.0000,0.0000,4.3950,7.4819,0.0000,1.0593,Graphic Designer | 14.2 yrs exp | 0 AI role(s) in career | assess=4.4 | resp_rate=0.68 | mult=1.059
CAND_0038599,7796,0.109388,12.1420,0.0000,4.1759,0.0000,7.9661,0.0000,1.0360,Backend Engineer | 4.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.19 | mult=1.036
CAND_0066857,7797,0.109380,12.5109,0.0000,0.0000,4.5750,7.9359,0.0000,1.0054,Frontend Engineer | 2.5 yrs exp | 0 AI role(s) in career | assess=4.6 | resp_rate=0.53 | mult=1.005
CAND_0023914,7798,0.109378,12.0198,0.0000,3.8624,0.0000,6.4119,1.7455,1.0465,Backend Engineer | 6.2 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.49 | mult=1.046
CAND_0085096,7799,0.109359,11.8669,0.0000,0.0000,4.2000,7.6669,0.0000,1.0598,DevOps Engineer | 9.3 yrs exp | 0 AI role(s) in career | assess=4.2 | resp_rate=0.60 | mult=1.060
CAND_0067943,7800,0.109355,12.5695,0.0000,0.0000,5.1900,6.4865,0.8931,1.0005,QA Engineer | 7.1 yrs exp | 0 AI role(s) in career | assess=5.2 | resp_rate=0.48 | mult=1.000
CAND_0028682,7801,0.109346,11.9801,0.0000,0.0000,5.5800,6.4001,0.0000,1.0496,QA Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=5.6 | resp_rate=0.37 | mult=1.050
CAND_0021921,7802,0.109324,12.8994,0.0000,0.0000,5.3250,7.5744,0.0000,0.9746,Sales Executive | 1.7 yrs exp | 0 AI role(s) in career | assess=5.3 | resp_rate=0.14 | mult=0.975
CAND_0075925,7803,0.109318,11.3035,0.0000,0.0000,3.5850,7.7185,0.0000,1.1122,Graphic Designer | 3.6 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.66 | mult=1.112
CAND_0008628,7804,0.109235,10.9764,0.0000,0.0000,0.0000,7.9505,3.0260,1.1445,AI Specialist | 3.2 yrs exp | 0 AI role(s) in career | assess=0.0 | resp_rate=0.54 | mult=1.145
CAND_0020406,7805,0.109232,12.4856,0.0000,0.0000,5.8800,6.6056,0.0000,1.0061,Mobile Developer | 5.3 yrs exp | 0 AI role(s) in career | assess=5.9 | resp_rate=0.27 | mult=1.006
CAND_0065291,7806,0.109229,11.2811,0.0000,3.6372,0.0000,6.6566,0.9873,1.1135,Data Analyst | 4.4 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.113
CAND_0068930,7807,0.109227,11.5600,0.0000,0.0000,4.1400,7.4200,0.0000,1.0866,Frontend Engineer | 2.4 yrs exp | 0 AI role(s) in career | assess=4.1 | resp_rate=0.54 | mult=1.087
CAND_0084535,7808,0.109225,12.2914,0.0000,3.4672,0.0000,7.0250,1.7992,1.0219,Software Engineer | 2.4 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.29 | mult=1.022
CAND_0017767,7809,0.109210,11.7553,0.0000,0.0000,5.2800,6.4753,0.0000,1.0684,Mobile Developer | 2.5 yrs exp | 0 AI role(s) in career | assess=5.3 | resp_rate=0.33 | mult=1.068
CAND_0066645,7810,0.109184,11.0117,0.0000,0.0000,3.3750,7.6367,0.0000,1.1403,Mechanical Engineer | 4.9 yrs exp | 0 AI role(s) in career | assess=3.4 | resp_rate=0.66 | mult=1.140
CAND_0087667,7811,0.109184,12.0156,0.0000,0.0000,5.3250,6.6906,0.0000,1.0450,Backend Engineer | 4.8 yrs exp | 0 AI role(s) in career | assess=5.3 | resp_rate=0.40 | mult=1.045
CAND_0079941,7812,0.109179,11.6853,0.0000,4.1510,0.0000,6.0763,1.4580,1.0745,Software Engineer | 5.0 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.075
CAND_0009990,7813,0.109169,12.9968,0.0000,0.0000,5.6850,6.9413,0.3705,0.9660,Software Engineer | 6.2 yrs exp | 0 AI role(s) in career | assess=5.7 | resp_rate=0.64 | mult=0.966
CAND_0057404,7814,0.109169,11.5848,0.0000,0.0000,3.5550,8.0298,0.0000,1.0837,Mechanical Engineer | 12.6 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.67 | mult=1.084
CAND_0098523,7815,0.109166,12.1022,0.0000,4.9590,0.0000,6.1971,0.9460,1.0373,Senior Software Engineer | 2.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.44 | mult=1.037
CAND_0032777,7816,0.109123,11.7815,0.0000,0.0000,4.9500,6.2876,0.5439,1.0652,Frontend Engineer | 2.9 yrs exp | 0 AI role(s) in career | assess=5.0 | resp_rate=0.29 | mult=1.065
CAND_0051890,7817,0.109118,11.3776,0.0000,3.8197,0.0000,6.4904,1.0675,1.1029,Backend Engineer | 6.7 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.74 | mult=1.103
CAND_0078589,7818,0.109108,11.3854,0.0000,4.2555,0.0000,6.6064,0.5235,1.1021,Software Engineer | 5.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.60 | mult=1.102
CAND_0072018,7819,0.109106,13.3216,0.0000,0.0000,6.4200,6.9016,0.0000,0.9419,Java Developer | 9.9 yrs exp | 0 AI role(s) in career | assess=6.4 | resp_rate=0.24 | mult=0.942
CAND_0031577,7820,0.109052,11.7797,0.0000,2.8888,0.0000,7.5287,1.3623,1.0646,Software Engineer | 6.2 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.37 | mult=1.065
CAND_0098894,7821,0.109052,13.2088,0.0000,0.0000,6.4500,6.7588,0.0000,0.9494,Data Analyst | 4.4 yrs exp | 0 AI role(s) in career | assess=6.5 | resp_rate=0.16 | mult=0.949
CAND_0028848,7822,0.109047,13.2257,0.0000,0.0000,5.7600,7.4657,0.0000,0.9482,Frontend Engineer | 2.9 yrs exp | 0 AI role(s) in career | assess=5.8 | resp_rate=0.17 | mult=0.948
CAND_0030335,7823,0.108994,12.2027,0.0000,6.4837,0.0000,5.2390,0.4800,1.0272,Backend Engineer | 6.4 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.50 | mult=1.027
CAND_0020883,7824,0.108963,11.3442,0.0000,0.0000,6.0150,5.3292,0.0000,1.1046,QA Engineer | 1.5 yrs exp | 0 AI role(s) in career | assess=6.0 | resp_rate=0.58 | mult=1.105
CAND_0073088,7825,0.108915,12.6230,0.0000,0.0000,6.2700,6.3530,0.0000,0.9923,QA Engineer | 2.0 yrs exp | 0 AI role(s) in career | assess=6.3 | resp_rate=0.40 | mult=0.992
CAND_0095950,7826,0.108915,12.2753,0.0000,0.0000,5.5800,6.6953,0.0000,1.0204,Mobile Developer | 6.4 yrs exp | 0 AI role(s) in career | assess=5.6 | resp_rate=0.57 | mult=1.020
CAND_0072858,7827,0.108913,14.3932,0.0000,0.0000,6.5850,6.4857,1.3225,0.8702,QA Engineer | 4.7 yrs exp | 0 AI role(s) in career | assess=6.6 | resp_rate=0.16 | mult=0.870
CAND_0000526,7828,0.108893,12.7164,0.0000,0.0000,3.8100,7.2277,1.6787,0.9848,Full Stack Developer | 5.8 yrs exp | 0 AI role(s) in career | assess=3.8 | resp_rate=0.27 | mult=0.985
CAND_0036899,7829,0.108884,12.1007,0.0000,0.0000,7.2000,4.9007,0.0000,1.0348,Sales Executive | 11.6 yrs exp | 0 AI role(s) in career | assess=7.2 | resp_rate=0.54 | mult=1.035
CAND_0091803,7830,0.108881,13.3937,0.0000,6.5056,0.0000,6.1966,0.6915,0.9349,Senior Software Engineer | 4.9 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.24 | mult=0.935
CAND_0058011,7831,0.108878,11.8433,0.0000,0.0000,4.7250,6.7065,0.4118,1.0572,Full Stack Developer | 1.2 yrs exp | 0 AI role(s) in career | assess=4.7 | resp_rate=0.40 | mult=1.057
CAND_0082991,7832,0.108877,12.9677,0.0000,0.0000,6.1500,6.8177,0.0000,0.9655,Marketing Manager | 14.5 yrs exp | 0 AI role(s) in career | assess=6.2 | resp_rate=0.09 | mult=0.966
CAND_0087287,7833,0.108843,13.0813,0.0000,0.0000,5.2050,7.8763,0.0000,0.9569,Software Engineer | 2.0 yrs exp | 0 AI role(s) in career | assess=5.2 | resp_rate=0.43 | mult=0.957
CAND_0008264,7834,0.108833,11.4187,0.0000,0.0000,4.0050,7.4137,0.0000,1.0961,Project Manager | 5.4 yrs exp | 0 AI role(s) in career | assess=4.0 | resp_rate=0.66 | mult=1.096
CAND_0078121,7835,0.108814,14.5606,0.0000,0.0000,6.5550,5.8101,2.1955,0.8594,Civil Engineer | 7.5 yrs exp | 0 AI role(s) in career | assess=6.6 | resp_rate=0.07 | mult=0.859
CAND_0020388,7836,0.108796,13.8461,0.0000,0.0000,5.7900,8.0561,0.0000,0.9036,Business Analyst | 8.0 yrs exp | 0 AI role(s) in career | assess=5.8 | resp_rate=0.20 | mult=0.904
CAND_0090824,7837,0.108698,11.3209,0.0000,0.0000,4.4400,6.8809,0.0000,1.1042,.NET Developer | 3.3 yrs exp | 0 AI role(s) in career | assess=4.4 | resp_rate=0.52 | mult=1.104
CAND_0073305,7838,0.108697,12.4565,0.0000,0.0000,4.4550,8.0015,0.0000,1.0035,QA Engineer | 2.1 yrs exp | 0 AI role(s) in career | assess=4.5 | resp_rate=0.20 | mult=1.004
CAND_0043735,7839,0.108693,11.7913,0.0000,0.0000,4.0200,7.7713,0.0000,1.0601,Java Developer | 3.6 yrs exp | 0 AI role(s) in career | assess=4.0 | resp_rate=0.30 | mult=1.060
CAND_0011195,7840,0.108668,13.6814,0.0000,0.0000,5.6100,8.0714,0.0000,0.9134,Cloud Engineer | 9.9 yrs exp | 0 AI role(s) in career | assess=5.6 | resp_rate=0.13 | mult=0.913
CAND_0014918,7841,0.108666,11.1442,0.0000,4.1336,0.0000,7.0107,0.0000,1.1213,Backend Engineer | 4.8 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.79 | mult=1.121
CAND_0055649,7842,0.108659,12.4774,0.0000,0.0000,3.9450,6.0596,2.4728,1.0015,Marketing Manager | 9.8 yrs exp | 0 AI role(s) in career | assess=3.9 | resp_rate=0.19 | mult=1.002
CAND_0036862,7843,0.108653,11.4555,0.0000,0.0000,4.1550,7.3005,0.0000,1.0907,Frontend Engineer | 4.3 yrs exp | 0 AI role(s) in career | assess=4.2 | resp_rate=0.55 | mult=1.091
CAND_0098394,7844,0.108626,11.9105,0.0000,0.0000,5.1750,6.7355,0.0000,1.0488,Full Stack Developer | 2.9 yrs exp | 0 AI role(s) in career | assess=5.2 | resp_rate=0.37 | mult=1.049
CAND_0086034,7845,0.108590,11.4987,0.0000,0.0000,5.3850,5.1358,0.9780,1.0860,.NET Developer | 5.4 yrs exp | 0 AI role(s) in career | assess=5.4 | resp_rate=0.49 | mult=1.086
CAND_0084148,7846,0.108580,12.1363,0.0000,4.0364,0.0000,6.6822,1.4178,1.0289,Backend Engineer | 4.0 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.029
CAND_0010400,7847,0.108573,11.8640,0.0000,0.0000,5.3400,6.5240,0.0000,1.0524,Graphic Designer | 14.7 yrs exp | 0 AI role(s) in career | assess=5.3 | resp_rate=0.77 | mult=1.052
CAND_0054893,7848,0.108557,12.3548,0.0000,0.0000,3.6600,8.6948,0.0000,1.0105,Marketing Manager | 9.5 yrs exp | 0 AI role(s) in career | assess=3.7 | resp_rate=0.35 | mult=1.010
CAND_0037041,7849,0.108549,13.5470,0.0000,0.0000,7.0800,5.6165,0.8505,0.9215,Sales Executive | 5.9 yrs exp | 0 AI role(s) in career | assess=7.1 | resp_rate=0.31 | mult=0.921
CAND_0065796,7850,0.108541,11.7132,0.0000,0.0000,3.8550,7.8582,0.0000,1.0657,Software Engineer | 8.0 yrs exp | 0 AI role(s) in career | assess=3.9 | resp_rate=0.70 | mult=1.066
CAND_0014507,7851,0.108511,13.5932,0.0000,0.0000,6.7950,5.9867,0.8115,0.9180,Full Stack Developer | 8.7 yrs exp | 0 AI role(s) in career | assess=6.8 | resp_rate=0.34 | mult=0.918
CAND_0014826,7852,0.108507,11.9632,0.0000,0.0000,4.5346,7.4286,0.0000,1.0431,QA Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=4.5 | resp_rate=0.59 | mult=1.043
CAND_0058992,7853,0.108504,13.4762,0.0000,5.5913,0.0000,7.3870,0.4980,0.9259,Senior Software Engineer | 6.2 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.21 | mult=0.926
CAND_0097118,7854,0.108502,13.7668,0.0000,0.0000,7.2900,6.4768,0.0000,0.9064,Full Stack Developer | 1.6 yrs exp | 0 AI role(s) in career | assess=7.3 | resp_rate=0.15 | mult=0.906
CAND_0032101,7855,0.108500,11.9303,0.0000,0.0000,5.7300,6.2003,0.0000,1.0459,QA Engineer | 3.6 yrs exp | 0 AI role(s) in career | assess=5.7 | resp_rate=0.31 | mult=1.046
CAND_0015085,7856,0.108477,11.8824,0.0000,0.0000,3.5700,8.3124,0.0000,1.0499,Graphic Designer | 4.0 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.63 | mult=1.050
CAND_0038744,7857,0.108468,12.6975,0.0000,0.0000,6.6000,6.0975,0.0000,0.9824,Full Stack Developer | 7.8 yrs exp | 0 AI role(s) in career | assess=6.6 | resp_rate=0.29 | mult=0.982
CAND_0028519,7858,0.108445,13.1016,0.0000,0.0000,5.2050,7.8966,0.0000,0.9519,Java Developer | 3.1 yrs exp | 0 AI role(s) in career | assess=5.2 | resp_rate=0.30 | mult=0.952
CAND_0032779,7859,0.108420,11.7748,0.0000,4.7102,0.0000,5.8111,1.2535,1.0589,Data Analyst | 3.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.059
CAND_0009984,7860,0.108412,13.1824,0.0000,0.0000,7.8900,5.2924,0.0000,0.9458,Customer Support | 7.2 yrs exp | 0 AI role(s) in career | assess=7.9 | resp_rate=0.32 | mult=0.946
CAND_0030343,7861,0.108410,11.9643,0.0000,0.0000,5.5200,5.9621,0.4823,1.0420,Cloud Engineer | 7.6 yrs exp | 0 AI role(s) in career | assess=5.5 | resp_rate=0.59 | mult=1.042
CAND_0049929,7862,0.108406,11.4670,0.0000,0.0000,4.8000,6.1165,0.5505,1.0872,Full Stack Developer | 4.9 yrs exp | 0 AI role(s) in career | assess=4.8 | resp_rate=0.48 | mult=1.087
CAND_0016396,7863,0.108391,12.4192,0.0000,5.8965,0.0000,6.5228,0.0000,1.0037,Data Analyst | 7.6 yrs exp | 2 AI role(s) in career | assess=0.0 | resp_rate=0.16 | mult=1.004
CAND_0077813,7864,0.108374,12.2330,0.0000,0.0000,6.0450,6.1880,0.0000,1.0188,Full Stack Developer | 5.8 yrs exp | 0 AI role(s) in career | assess=6.0 | resp_rate=0.60 | mult=1.019
CAND_0077122,7865,0.108367,12.0389,0.0000,0.0000,4.1400,7.8989,0.0000,1.0352,HR Manager | 4.1 yrs exp | 0 AI role(s) in career | assess=4.1 | resp_rate=0.29 | mult=1.035
CAND_0012417,7866,0.108356,11.2424,0.0000,3.6372,0.0000,7.0442,0.5609,1.1084,Senior Software Engineer | 5.4 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.38 | mult=1.108
CAND_0071116,7867,0.108350,12.8929,0.0000,0.0000,6.3450,5.7153,0.8326,0.9664,QA Engineer | 1.6 yrs exp | 0 AI role(s) in career | assess=6.3 | resp_rate=0.26 | mult=0.966
CAND_0050664,7868,0.108347,12.8752,0.0000,0.0000,4.8750,7.1163,0.8839,0.9677,QA Engineer | 3.7 yrs exp | 0 AI role(s) in career | assess=4.9 | resp_rate=0.69 | mult=0.968
CAND_0059589,7869,0.108341,11.6732,0.0000,0.0000,4.7250,6.9482,0.0000,1.0673,Frontend Engineer | 9.1 yrs exp | 0 AI role(s) in career | assess=4.7 | resp_rate=0.67 | mult=1.067
CAND_0097653,7870,0.108331,13.2659,0.0000,0.0000,6.5250,6.7409,0.0000,0.9391,Full Stack Developer | 9.9 yrs exp | 0 AI role(s) in career | assess=6.5 | resp_rate=0.35 | mult=0.939
CAND_0073462,7871,0.108320,11.4568,0.0000,0.0000,3.5550,7.9018,0.0000,1.0873,Customer Support | 6.1 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.70 | mult=1.087
CAND_0057083,7872,0.108316,12.2551,0.0000,0.0000,5.2350,7.0201,0.0000,1.0164,Cloud Engineer | 1.6 yrs exp | 0 AI role(s) in career | assess=5.2 | resp_rate=0.49 | mult=1.016
CAND_0011096,7873,0.108304,12.2828,0.0000,0.0000,4.5400,7.7428,0.0000,1.0140,Cloud Engineer | 4.1 yrs exp | 0 AI role(s) in career | assess=4.5 | resp_rate=0.18 | mult=1.014
CAND_0044014,7874,0.108301,14.1144,0.0000,0.0000,6.0450,8.0694,0.0000,0.8824,DevOps Engineer | 9.4 yrs exp | 0 AI role(s) in career | assess=6.0 | resp_rate=0.10 | mult=0.882
CAND_0049059,7875,0.108276,10.8276,0.0000,0.0000,4.9950,5.8326,0.0000,1.1500,Mobile Developer | 9.6 yrs exp | 0 AI role(s) in career | assess=5.0 | resp_rate=0.75 | mult=1.150
CAND_0093608,7876,0.108269,11.5771,0.0000,4.4609,0.0000,6.2745,0.8417,1.0755,Software Engineer | 3.7 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.82 | mult=1.075
CAND_0035298,7877,0.108268,11.7344,0.0000,0.0000,3.5700,8.1644,0.0000,1.0611,Mechanical Engineer | 5.4 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.61 | mult=1.061
CAND_0071915,7878,0.108257,11.6418,0.0000,4.5321,0.0000,5.1037,2.0059,1.0694,Backend Engineer | 3.2 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.45 | mult=1.069
CAND_0048088,7879,0.108248,11.2640,0.0000,0.0000,3.5700,7.6940,0.0000,1.1052,Customer Support | 13.4 yrs exp | 0 AI role(s) in career | assess=3.6 | resp_rate=0.76 | mult=1.105
CAND_0013160,7880,0.108187,11.5509,0.0000,3.2031,0.0000,6.8110,1.5368,1.0771,Data Analyst | 7.8 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.43 | mult=1.077
CAND_0094868,7881,0.108187,11.5465,0.0000,0.0000,5.9550,5.5915,0.0000,1.0775,Java Developer | 8.9 yrs exp | 0 AI role(s) in career | assess=6.0 | resp_rate=0.68 | mult=1.077
CAND_0018153,7882,0.108147,14.8949,0.0000,0.0000,7.1250,5.5639,2.2060,0.8350,Business Analyst | 11.4 yrs exp | 0 AI role(s) in career | assess=7.1 | resp_rate=0.11 | mult=0.835
CAND_0039302,7883,0.108147,11.7453,0.0000,5.3928,0.0000,5.9820,0.3705,1.0589,Software Engineer | 3.6 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.46 | mult=1.059
CAND_0001458,7884,0.108129,12.5111,0.0000,0.0000,5.0250,6.6828,0.8033,0.9939,Software Engineer | 6.4 yrs exp | 0 AI role(s) in career | assess=5.0 | resp_rate=0.34 | mult=0.994
CAND_0013168,7885,0.108101,11.9068,0.0000,0.0000,4.1700,7.7368,0.0000,1.0441,Java Developer | 5.4 yrs exp | 0 AI role(s) in career | assess=4.2 | resp_rate=0.43 | mult=1.044
CAND_0074192,7886,0.108097,12.4918,0.0000,0.0000,4.7850,6.8229,0.8839,0.9951,Frontend Engineer | 6.4 yrs exp | 0 AI role(s) in career | assess=4.8 | resp_rate=0.27 | mult=0.995
CAND_0007681,7887,0.108089,12.4513,0.0000,0.0000,4.6200,6.4090,1.4223,0.9983,Full Stack Developer | 7.8 yrs exp | 0 AI role(s) in career | assess=4.6 | resp_rate=0.19 | mult=0.998
CAND_0086707,7888,0.108081,11.7440,0.0000,4.1336,0.0000,6.2547,1.3558,1.0584,Software Engineer | 4.8 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.77 | mult=1.058
CAND_0036142,7889,0.108068,11.6042,0.0000,5.1357,0.0000,6.4685,0.0000,1.0710,Software Engineer | 3.5 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.58 | mult=1.071
CAND_0088059,7890,0.108059,10.8059,0.0000,0.0000,3.7650,7.0409,0.0000,1.1500,Civil Engineer | 5.2 yrs exp | 0 AI role(s) in career | assess=3.8 | resp_rate=0.75 | mult=1.150
CAND_0037697,7891,0.108049,10.9116,0.0000,3.3761,0.0000,7.0119,0.5235,1.1388,Senior Software Engineer | 5.2 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.73 | mult=1.139
CAND_0033245,7892,0.108032,13.3485,0.0000,0.0000,5.5050,7.8435,0.0000,0.9307,Cloud Engineer | 8.8 yrs exp | 0 AI role(s) in career | assess=5.5 | resp_rate=0.30 | mult=0.931
CAND_0046398,7893,0.108032,11.4422,0.0000,0.0000,4.8750,6.5672,0.0000,1.0858,QA Engineer | 8.0 yrs exp | 0 AI role(s) in career | assess=4.9 | resp_rate=0.59 | mult=1.086
CAND_0071421,7894,0.108031,11.6743,0.0000,0.0000,5.1150,6.5593,0.0000,1.0642,.NET Developer | 5.0 yrs exp | 0 AI role(s) in career | assess=5.1 | resp_rate=0.70 | mult=1.064
CAND_0030200,7895,0.108012,12.1351,0.0000,0.0000,4.6350,7.5001,0.0000,1.0236,Graphic Designer | 4.5 yrs exp | 0 AI role(s) in career | assess=4.6 | resp_rate=0.66 | mult=1.024
CAND_0009071,7896,0.108005,12.1052,0.0000,0.0000,3.5400,8.5652,0.0000,1.0261,Operations Manager | 4.0 yrs exp | 0 AI role(s) in career | assess=3.5 | resp_rate=0.75 | mult=1.026
CAND_0080694,7897,0.107920,13.2108,0.0000,0.0000,7.0500,6.1608,0.0000,0.9394,Operations Manager | 2.0 yrs exp | 0 AI role(s) in career | assess=7.0 | resp_rate=0.21 | mult=0.939
CAND_0079427,7898,0.107908,13.2311,0.0000,0.0000,7.8900,5.3411,0.0000,0.9379,Cloud Engineer | 9.7 yrs exp | 0 AI role(s) in career | assess=7.9 | resp_rate=0.24 | mult=0.938
CAND_0048201,7899,0.107902,11.5685,0.0000,0.0000,5.6400,5.3942,0.5343,1.0726,Software Engineer | 3.1 yrs exp | 0 AI role(s) in career | assess=5.6 | resp_rate=0.45 | mult=1.073
CAND_0079798,7900,0.107899,11.5692,0.0000,0.0000,4.9050,6.6642,0.0000,1.0725,Java Developer | 5.5 yrs exp | 0 AI role(s) in career | assess=4.9 | resp_rate=0.69 | mult=1.073
CAND_0025207,7901,0.107877,13.0098,0.0000,0.0000,6.1500,6.8598,0.0000,0.9536,Mechanical Engineer | 11.6 yrs exp | 0 AI role(s) in career | assess=6.2 | resp_rate=0.08 | mult=0.954
CAND_0060991,7902,0.107868,12.0062,0.0000,0.0000,4.0650,7.9412,0.0000,1.0332,.NET Developer | 2.7 yrs exp | 0 AI role(s) in career | assess=4.1 | resp_rate=0.44 | mult=1.033
CAND_0070224,7903,0.107859,12.7693,0.0000,0.0000,3.9000,8.0578,0.8115,0.9714,Full Stack Developer | 4.9 yrs exp | 0 AI role(s) in career | assess=3.9 | resp_rate=0.18 | mult=0.971
CAND_0037966,7904,0.107846,11.0515,0.0000,3.6721,0.0000,6.7014,0.6780,1.1222,Senior Software Engineer | 7.9 yrs exp | 1 AI role(s) in career | assess=0.0 | resp_rate=0.62 | mult=1.122
CAND_0085053,7905,0.107845,13.0893,0.0000,0.0000,6.2700,5.9280,0.8913,0.9475,Cloud Engineer | 4.2 yrs exp | 0 AI role(s) in career | assess=6.3 | resp_rate=0.22 | mult=0.948
CAND_0091618,7906,0.107845,11.3846,0.0000,0.0000,4.2750,7.1096,0.0000,1.0894,Content Writer | 4.5 yrs exp | 0 AI role(s) in career | assess=4.3 | resp_rate=0.52 | mult=1.089
CAND_0027811,7907,0.107812,11.5620,0.0000,0.0000,4.0650,7.4970,0.0000,1.0723,Mechanical Engineer | 6.8 yrs exp | 0 AI role(s) in career | assess=4.1 | resp_rate=0.41 | mult=1.072
