candidate_id,title,retrieval_score
CAND_0016949,Full Stack Developer,1
CAND_0016959,Mobile Developer,1
CAND_0016960,Java Developer,1
CAND_0016993,Cloud Engineer,1
CAND_0016996,Software Engineer,1
CAND_0017002,Software Engineer,1
CAND_0017003,Full Stack Developer,1
CAND_0017004,QA Engineer,1
CAND_0017017,Java Developer,1
CAND_0017021,Software Engineer,1
CAND_0017024,Frontend Engineer,1
CAND_0017025,Analytics Engineer,1
CAND_0017032,Full Stack Developer,1
CAND_0017036,Software Engineer,1
CAND_0017043,Analytics Engineer,1
CAND_0017049,Frontend Engineer,1
CAND_0017062,Software Engineer,1
CAND_0017066,Cloud Engineer,1
CAND_0017069,Java Developer,1
CAND_0017080,Frontend Engineer,1
CAND_0017094,.NET Developer,1
CAND_0017108,Software Engineer,1
CAND_0017123,Software Engineer,1
CAND_0017133,Software Engineer,1
CAND_0017136,Java Developer,1
CAND_0017148,Software Engineer,1
CAND_0017152,.NET Developer,1
CAND_0017154,.NET Developer,1
CAND_0017169,DevOps Engineer,1
CAND_0017175,DevOps Engineer,1
CAND_0017181,DevOps Engineer,1
CAND_0017182,Cloud Engineer,1
CAND_0017187,.NET Developer,1
CAND_0017191,Frontend Engineer,1
CAND_0017199,DevOps Engineer,1
CAND_0017200,Mobile Developer,1
CAND_0017208,.NET Developer,1
CAND_0017212,DevOps Engineer,1
CAND_0017234,Senior Data Engineer,1
CAND_0017241,Software Engineer,1
CAND_0017244,Mobile Developer,1
CAND_0017246,DevOps Engineer,1
CAND_0017253,Backend Engineer,1
CAND_0017285,DevOps Engineer,1
CAND_0017293,DevOps Engineer,1
CAND_0017297,Full Stack Developer,1
CAND_0017309,Cloud Engineer,1
CAND_0017311,QA Engineer,1
CAND_0017337,Senior Data Engineer,1
CAND_0017338,Mobile Developer,1
CAND_0017343,Backend Engineer,1
CAND_0017345,DevOps Engineer,1
CAND_0017346,Frontend Engineer,1
CAND_0017357,Full Stack Developer,1
CAND_0017359,Java Developer,1
CAND_0017363,QA Engineer,1
CAND_0017365,QA Engineer,1
CAND_0017371,QA Engineer,1
CAND_0017373,.NET Developer,1
CAND_0017380,.NET Developer,1
CAND_0017397,Analytics Engineer,1
CAND_0017402,QA Engineer,1
CAND_0017411,Cloud Engineer,1
CAND_0017422,Analytics Engineer,1
CAND_0017434,QA Engineer,1
CAND_0017444,Software Engineer,1
CAND_0017453,Software Engineer,1
CAND_0017461,.NET Developer,1
CAND_0017464,Software Engineer,1
CAND_0017471,Software Engineer,1
CAND_0017474,Senior Data Engineer,1
CAND_0017475,.NET Developer,1
CAND_0017476,Frontend Engineer,1
CAND_0017479,Frontend Engineer,1
CAND_0017480,Full Stack Developer,1
CAND_0017490,Frontend Engineer,1
CAND_0017494,Full Stack Developer,1
CAND_0017497,QA Engineer,1
CAND_0017509,Mobile Developer,1
CAND_0017519,Software Engineer,1
CAND_0017544,Cloud Engineer,1
CAND_0017546,Cloud Engineer,1
CAND_0017550,Software Engineer,1
CAND_0017551,Full Stack Developer,1
CAND_0017556,Cloud Engineer,1
CAND_0017558,Mobile Developer,1
CAND_0017604,.NET Developer,1
CAND_0017606,.NET Developer,1
CAND_0017611,.NET Developer,1
CAND_0017615,Java Developer,1
CAND_0017625,Mobile Developer,1
CAND_0017633,Java Developer,1
CAND_0017646,Java Developer,1
CAND_0017667,Frontend Engineer,1
CAND_0017676,DevOps Engineer,1
CAND_0017677,Cloud Engineer,1
CAND_0017680,Mobile Developer,1
CAND_0017684,DevOps Engineer,1
CAND_0017690,DevOps Engineer,1
CAND_0017694,.NET Developer,1
CAND_0017704,QA Engineer,1
CAND_0017713,Mobile Developer,1
CAND_0017720,DevOps Engineer,1
CAND_0017730,Frontend Engineer,1
CAND_0017731,Frontend Engineer,1
CAND_0017734,.NET Developer,1
CAND_0017737,.NET Developer,1
CAND_0017761,Cloud Engineer,1
CAND_0017764,Analytics Engineer,1
CAND_0017773,Software Engineer,1
CAND_0017780,Software Engineer,1
CAND_0017796,Cloud Engineer,1
CAND_0017798,DevOps Engineer,1
CAND_0017852,Frontend Engineer,1
CAND_0017876,Frontend Engineer,1
CAND_0017885,Full Stack Developer,1
CAND_0017895,QA Engineer,1
CAND_0017897,Software Engineer,1
CAND_0017900,DevOps Engineer,1
CAND_0017922,QA Engineer,1
CAND_0017926,Mobile Developer,1
CAND_0017933,Frontend Engineer,1
CAND_0017934,Mobile Developer,1
CAND_0017936,.NET Developer,1
CAND_0017947,Mobile Developer,1
CAND_0017948,Software Engineer,1
CAND_0017949,Frontend Engineer,1
CAND_0017957,Cloud Engineer,1
CAND_0017974,Java Developer,1
CAND_0017984,.NET Developer,1
CAND_0017985,QA Engineer,1
CAND_0017987,DevOps Engineer,1
CAND_0017989,Mobile Developer,1
CAND_0017991,Senior Data Engineer,1
CAND_0017997,.NET Developer,1
CAND_0018001,Frontend Engineer,1
CAND_0018009,Full Stack Developer,1
CAND_0018012,Full Stack Developer,1
CAND_0018058,Java Developer,1
CAND_0018074,QA Engineer,1
CAND_0018095,Cloud Engineer,1
CAND_0018117,DevOps Engineer,1
CAND_0018139,Mobile Developer,1
CAND_0018140,Mobile Developer,1
CAND_0018145,Frontend Engineer,1
CAND_0018151,Software Engineer,1
CAND_0018156,QA Engineer,1
CAND_0018163,DevOps Engineer,1
CAND_0018164,Mobile Developer,1
CAND_0018165,Frontend Engineer,1
CAND_0018187,Java Developer,1
CAND_0018196,Data Engineer,1
CAND_0018197,Frontend Engineer,1
CAND_0018241,Java Developer,1
CAND_0018248,Mobile Developer,1
CAND_0018255,Full Stack Developer,1
CAND_0018257,.NET Developer,1
CAND_0018262,Frontend Engineer,1
CAND_0018267,QA Engineer,1
CAND_0018270,Mobile Developer,1
CAND_0018286,Senior Data Engineer,1
CAND_0018291,DevOps Engineer,1
CAND_0018296,Mobile Developer,1
CAND_0018305,Cloud Engineer,1
CAND_0018306,QA Engineer,1
CAND_0018308,Java Developer,1
CAND_0018316,QA Engineer,1
CAND_0018322,Frontend Engineer,1
CAND_0018326,QA Engineer,1
CAND_0018327,Full Stack Developer,1
CAND_0018341,Cloud Engineer,1
CAND_0018352,Cloud Engineer,1
CAND_0018403,Mobile Developer,1
CAND_0018405,Mobile Developer,1
CAND_0018413,.NET Developer,1
CAND_0018416,Frontend Engineer,1
CAND_0018429,Data Analyst,1
CAND_0018432,QA Engineer,1
CAND_0018437,.NET Developer,1
CAND_0018440,Mobile Developer,1
CAND_0018442,Senior Data Engineer,1
CAND_0018453,Mobile Developer,1
CAND_0018456,Frontend Engineer,1
CAND_0018458,DevOps Engineer,1
CAND_0018474,Cloud Engineer,1
CAND_0018486,Backend Engineer,1
CAND_0018496,Frontend Engineer,1
CAND_0018511,.NET Developer,1
CAND_0018523,Data Engineer,1
CAND_0018568,Software Engineer,1
CAND_0018576,.NET Developer,1
CAND_0018581,Frontend Engineer,1
CAND_0018593,Full Stack Developer,1
CAND_0018599,Java Developer,1
CAND_0018601,QA Engineer,1
CAND_0018615,Data Engineer,1
CAND_0018620,Frontend Engineer,1
CAND_0018624,.NET Developer,1
CAND_0018632,Full Stack Developer,1
CAND_0018635,QA Engineer,1
CAND_0018638,Java Developer,1
CAND_0018649,Full Stack Developer,1
CAND_0018655,Full Stack Developer,1
CAND_0018667,Java Developer,1
CAND_0018676,Software Engineer,1
CAND_0018684,.NET Developer,1
CAND_0018692,DevOps Engineer,1
CAND_0018693,DevOps Engineer,1
CAND_0018695,.NET Developer,1
CAND_0018713,DevOps Engineer,1
CAND_0018715,Mobile Developer,1
CAND_0018716,Frontend Engineer,1
CAND_0018718,Full Stack Developer,1
CAND_0018727,DevOps Engineer,1
CAND_0018728,Mobile Developer,1
CAND_0018731,Senior Data Engineer,1
CAND_0018734,Senior Software Engineer,1
CAND_0018755,Senior Data Engineer,1
CAND_0018771,DevOps Engineer,1
CAND_0018787,Frontend Engineer,1
CAND_0018790,Mobile Developer,1
CAND_0018798,Frontend Engineer,1
CAND_0018813,Cloud Engineer,1
CAND_0018814,.NET Developer,1
CAND_0018829,DevOps Engineer,1
CAND_0018835,Full Stack Developer,1
CAND_0018837,Software Engineer,1
CAND_0018848,QA Engineer,1
CAND_0018864,Java Developer,1
CAND_0018874,Java Developer,1
CAND_0018898,Frontend Engineer,1
CAND_0018900,QA Engineer,1
CAND_0018902,Java Developer,1
CAND_0018904,Mobile Developer,1
CAND_0018907,QA Engineer,1
CAND_0018911,QA Engineer,1
CAND_0018912,Mobile Developer,1
CAND_0018926,Frontend Engineer,1
CAND_0018928,Frontend Engineer,1
CAND_0018937,Java Developer,1
CAND_0018943,Cloud Engineer,1
CAND_0018946,Frontend Engineer,1
CAND_0018959,Software Engineer,1
CAND_0018975,Data Engineer,1
CAND_0018980,DevOps Engineer,1
CAND_0018982,Full Stack Developer,1
CAND_0018984,Frontend Engineer,1
CAND_0019003,DevOps Engineer,1
CAND_0019005,.NET Developer,1
CAND_0019015,.NET Developer,1
CAND_0019016,Java Developer,1
CAND_0019024,Senior Data Engineer,1
CAND_0019029,QA Engineer,1
CAND_0019031,Cloud Engineer,1
CAND_0019036,Full Stack Developer,1
CAND_0019056,Data Engineer,1
CAND_0019062,Full Stack Developer,1
CAND_0019080,QA Engineer,1
CAND_0019082,Data Engineer,1
CAND_0019134,Cloud Engineer,1
CAND_0019163,DevOps Engineer,1
CAND_0019166,Cloud Engineer,1
CAND_0019180,Cloud Engineer,1
CAND_0019181,.NET Developer,1
CAND_0019213,Mobile Developer,1
CAND_0019225,Java Developer,1
CAND_0019230,Software Engineer,1
CAND_0019235,Mobile Developer,1
CAND_0019270,Frontend Engineer,1
CAND_0019273,DevOps Engineer,1
CAND_0019293,Full Stack Developer,1
CAND_0019295,Java Developer,1
CAND_0019330,.NET Developer,1
CAND_0019367,Mobile Developer,1
CAND_0019372,DevOps Engineer,1
CAND_0019376,Mobile Developer,1
CAND_0019390,Java Developer,1
CAND_0019400,Full Stack Developer,1
CAND_0019403,QA Engineer,1
CAND_0019413,Full Stack Developer,1
CAND_0019423,DevOps Engineer,1
CAND_0019442,Java Developer,1
CAND_0019443,Mobile Developer,1
CAND_0019452,Java Developer,1
CAND_0019454,DevOps Engineer,1
CAND_0019456,Software Engineer,1
CAND_0019458,Java Developer,1
CAND_0019468,Java Developer,1
CAND_0019492,Data Engineer,1
CAND_0019495,Cloud Engineer,1
CAND_0019499,Full Stack Developer,1
CAND_0019500,Analytics Engineer,1
CAND_0019512,Full Stack Developer,1
CAND_0019522,Full Stack Developer,1
CAND_0019525,DevOps Engineer,1
CAND_0019531,.NET Developer,1
CAND_0019543,Full Stack Developer,1
CAND_0019557,Mobile Developer,1
CAND_0019595,.NET Developer,1
CAND_0019605,DevOps Engineer,1
CAND_0019609,DevOps Engineer,1
CAND_0019621,Full Stack Developer,1
CAND_0019645,Full Stack Developer,1
CAND_0019648,DevOps Engineer,1
CAND_0019652,Mobile Developer,1
CAND_0019654,Full Stack Developer,1
CAND_0019665,.NET Developer,1
CAND_0019670,.NET Developer,1
CAND_0019687,Full Stack Developer,1
CAND_0019711,Frontend Engineer,1
CAND_0019712,Frontend Engineer,1
CAND_0019715,.NET Developer,1
CAND_0019724,Data Engineer,1
CAND_0019733,Frontend Engineer,1
CAND_0019736,QA Engineer,1
CAND_0019751,Cloud Engineer,1
CAND_0019762,Senior Software Engineer,1
CAND_0019771,Java Developer,1
CAND_0019779,Java Developer,1
CAND_0019782,DevOps Engineer,1
CAND_0019793,QA Engineer,1
CAND_0019794,Cloud Engineer,1
CAND_0019800,Java Developer,1
CAND_0019806,Java Developer,1
CAND_0019810,DevOps Engineer,1
CAND_0019814,Frontend Engineer,1
CAND_0019817,DevOps Engineer,1
CAND_0019827,Full Stack Developer,1
CAND_0019829,Frontend Engineer,1
CAND_0019838,Backend Engineer,1
CAND_0019841,.NET Developer,1
CAND_0019843,Frontend Engineer,1
CAND_0019860,Mobile Developer,1
CAND_0019866,DevOps Engineer,1
CAND_0019869,Senior Software Engineer,1
CAND_0019883,Java Developer,1
CAND_0019907,Mobile Developer,1
CAND_0019918,Cloud Engineer,1
CAND_0019919,DevOps Engineer,1
CAND_0019921,Full Stack Developer,1
CAND_0019927,Mobile Developer,1
CAND_0019942,QA Engineer,1
CAND_0019944,Software Engineer,1
CAND_0019971,Senior Data Engineer,1
CAND_0019973,QA Engineer,1
CAND_0019984,Cloud Engineer,1
CAND_0019986,Java Developer,1
CAND_0020003,Software Engineer,1
CAND_0020013,Mobile Developer,1
CAND_0020017,Senior Software Engineer,1
CAND_0020021,Frontend Engineer,1
CAND_0020029,Frontend Engineer,1
CAND_0020064,Cloud Engineer,1
CAND_0020068,QA Engineer,1
CAND_0020070,.NET Developer,1
CAND_0020085,Mobile Developer,1
CAND_0020091,Cloud Engineer,1
CAND_0020094,Analytics Engineer,1
CAND_0020100,DevOps Engineer,1
CAND_0020115,Full Stack Developer,1
CAND_0020168,.NET Developer,1
CAND_0020181,Backend Engineer,1
CAND_0020187,Software Engineer,1
CAND_0020195,Java Developer,1
CAND_0020213,Mobile Developer,1
CAND_0020219,Cloud Engineer,1
CAND_0020223,Senior Data Engineer,1
CAND_0020226,Cloud Engineer,1
CAND_0020227,Software Engineer,1
CAND_0020230,Software Engineer,1
CAND_0020232,Java Developer,1
CAND_0020233,DevOps Engineer,1
CAND_0020235,Full Stack Developer,1
CAND_0020239,Mobile Developer,1
CAND_0020247,.NET Developer,1
CAND_0020268,Cloud Engineer,1
CAND_0020269,Software Engineer,1
CAND_0020285,Mobile Developer,1
CAND_0020339,.NET Developer,1
CAND_0020348,Frontend Engineer,1
CAND_0020351,Full Stack Developer,1
CAND_0020362,Analytics Engineer,1
CAND_0020369,QA Engineer,1
CAND_0020370,Full Stack Developer,1
CAND_0020373,Frontend Engineer,1
CAND_0020386,Full Stack Developer,1
CAND_0020417,DevOps Engineer,1
CAND_0020425,DevOps Engineer,1
CAND_0020433,Cloud Engineer,1
CAND_0020446,Cloud Engineer,1
CAND_0020456,Full Stack Developer,1
CAND_0020457,Java Developer,1
CAND_0020459,Mobile Developer,1
CAND_0020463,Data Engineer,1
CAND_0020475,QA Engineer,1
CAND_0020481,Data Engineer,1
CAND_0020493,Frontend Engineer,1
CAND_0020528,Java Developer,1
CAND_0020531,Java Developer,1
CAND_0020538,QA Engineer,1
CAND_0020563,QA Engineer,1
CAND_0020579,Frontend Engineer,1
CAND_0020585,Frontend Engineer,1
CAND_0020591,Full Stack Developer,1
CAND_0020602,Full Stack Developer,1
CAND_0020607,Full Stack Developer,1
CAND_0020653,Analytics Engineer,1
CAND_0020659,Analytics Engineer,1
CAND_0020660,.NET Developer,1
CAND_0020672,Mobile Developer,1
CAND_0020678,.NET Developer,1
CAND_0020680,Data Analyst,1
CAND_0020684,Software Engineer,1
CAND_0020688,.NET Developer,1
CAND_0020689,Frontend Engineer,1
CAND_0020695,QA Engineer,1
CAND_0020696,Frontend Engineer,1
CAND_0020701,DevOps Engineer,1
CAND_0020719,Senior Data Engineer,1
CAND_0020722,Frontend Engineer,1
CAND_0020775,Full Stack Developer,1
CAND_0020789,Full Stack Developer,1
CAND_0020793,Cloud Engineer,1
CAND_0020794,DevOps Engineer,1
CAND_0020848,Cloud Engineer,1
CAND_0020859,Data Engineer,1
CAND_0020862,Data Engineer,1
CAND_0020864,Frontend Engineer,1
CAND_0020870,DevOps Engineer,1
CAND_0020872,QA Engineer,1
CAND_0020875,Mobile Developer,1
CAND_0020878,Data Engineer,1
CAND_0020880,QA Engineer,1
CAND_0020882,Frontend Engineer,1
CAND_0020905,Full Stack Developer,1
CAND_0020906,.NET Developer,1
CAND_0020913,Mobile Developer,1
CAND_0020917,Frontend Engineer,1
CAND_0020921,Software Engineer,1
CAND_0020928,DevOps Engineer,1
CAND_0020932,DevOps Engineer,1
CAND_0020941,Mobile Developer,1
CAND_0020948,Full Stack Developer,1
CAND_0020959,Software Engineer,1
CAND_0020964,Java Developer,1
CAND_0020973,Cloud Engineer,1
CAND_0020976,Frontend Engineer,1
CAND_0020979,Software Engineer,1
CAND_0020995,DevOps Engineer,1
CAND_0020996,Mobile Developer,1
CAND_0020997,QA Engineer,1
CAND_0021001,Java Developer,1
CAND_0021007,.NET Developer,1
CAND_0021018,Frontend Engineer,1
CAND_0021024,QA Engineer,1
CAND_0021053,Mobile Developer,1
CAND_0021054,.NET Developer,1
CAND_0021073,DevOps Engineer,1
CAND_0021080,Java Developer,1
CAND_0021105,Java Developer,1
CAND_0021106,Cloud Engineer,1
CAND_0021111,Mobile Developer,1
CAND_0021126,Frontend Engineer,1
CAND_0021130,Cloud Engineer,1
CAND_0021136,Mobile Developer,1
CAND_0021139,Frontend Engineer,1
CAND_0021140,QA Engineer,1
CAND_0021141,Cloud Engineer,1
CAND_0021152,Backend Engineer,1
CAND_0021156,QA Engineer,1
CAND_0021164,QA Engineer,1
CAND_0021190,Backend Engineer,1
CAND_0021204,Software Engineer,1
CAND_0021214,Mobile Developer,1
CAND_0021221,QA Engineer,1
CAND_0021224,DevOps Engineer,1
CAND_0021226,Java Developer,1
CAND_0021230,Frontend Engineer,1
CAND_0021249,.NET Developer,1
CAND_0021262,Full Stack Developer,1
CAND_0021274,Software Engineer,1
CAND_0021276,Mobile Developer,1
CAND_0021291,Java Developer,1
CAND_0021298,Software Engineer,1
CAND_0021313,Software Engineer,1
CAND_0021315,Software Engineer,1
CAND_0021324,Software Engineer,1
CAND_0021330,QA Engineer,1
CAND_0021332,Frontend Engineer,1
CAND_0021340,Full Stack Developer,1
CAND_0021344,Full Stack Developer,1
CAND_0021345,Java Developer,1
CAND_0021373,Full Stack Developer,1
CAND_0021394,.NET Developer,1
CAND_0021396,.NET Developer,1
CAND_0021422,Java Developer,1
CAND_0021426,QA Engineer,1
CAND_0021428,Frontend Engineer,1
CAND_0021434,Cloud Engineer,1
CAND_0021441,.NET Developer,1
CAND_0021455,QA Engineer,1
CAND_0021468,Mobile Developer,1
CAND_0021474,Software Engineer,1
CAND_0021478,Java Developer,1
CAND_0021480,.NET Developer,1
CAND_0021483,Cloud Engineer,1
CAND_0021507,Frontend Engineer,1
CAND_0021520,DevOps Engineer,1
CAND_0021529,Software Engineer,1
CAND_0021539,Software Engineer,1
CAND_0021543,DevOps Engineer,1
CAND_0021544,Full Stack Developer,1
CAND_0021564,Frontend Engineer,1
CAND_0021572,Cloud Engineer,1
CAND_0021576,Full Stack Developer,1
CAND_0021583,Software Engineer,1
CAND_0021586,Mobile Developer,1
CAND_0021587,Data Analyst,1
CAND_0021591,Full Stack Developer,1
CAND_0021608,QA Engineer,1
CAND_0021611,Cloud Engineer,1
CAND_0021615,QA Engineer,1
CAND_0021623,Mobile Developer,1
CAND_0021642,Java Developer,1
CAND_0021646,QA Engineer,1
CAND_0021658,Full Stack Developer,1
CAND_0021664,Frontend Engineer,1
CAND_0021683,Mobile Developer,1
CAND_0021688,QA Engineer,1
CAND_0021690,QA Engineer,1
CAND_0021696,Cloud Engineer,1
CAND_0021721,Cloud Engineer,1
CAND_0021725,Analytics Engineer,1
CAND_0021728,Frontend Engineer,1
CAND_0021749,DevOps Engineer,1
CAND_0021772,DevOps Engineer,1
CAND_0021791,Java Developer,1
CAND_0021803,Backend Engineer,1
CAND_0021807,Software Engineer,1
CAND_0021813,Mobile Developer,1
CAND_0021831,Software Engineer,1
CAND_0021839,Data Analyst,1
CAND_0021841,Full Stack Developer,1
CAND_0021848,Cloud Engineer,1
CAND_0021863,Java Developer,1
CAND_0021877,Mobile Developer,1
CAND_0021884,Software Engineer,1
CAND_0021890,Senior Software Engineer,1
CAND_0021908,Cloud Engineer,1
CAND_0021911,DevOps Engineer,1
CAND_0021916,Mobile Developer,1
CAND_0021929,QA Engineer,1
CAND_0021955,Backend Engineer,1
CAND_0021958,Frontend Engineer,1
CAND_0021987,QA Engineer,1
CAND_0021989,.NET Developer,1
CAND_0022000,Cloud Engineer,1
CAND_0022014,Mobile Developer,1
CAND_0022019,Frontend Engineer,1
CAND_0022024,Data Engineer,1
CAND_0022025,Java Developer,1
CAND_0022035,Cloud Engineer,1
CAND_0022038,Mobile Developer,1
CAND_0022050,Cloud Engineer,1
CAND_0022061,Frontend Engineer,1
CAND_0022065,Cloud Engineer,1
CAND_0022074,Frontend Engineer,1
CAND_0022079,DevOps Engineer,1
CAND_0022089,Senior Software Engineer,1
CAND_0022101,Software Engineer,1
CAND_0022118,QA Engineer,1
CAND_0022120,Data Analyst,1
CAND_0022138,Software Engineer,1
CAND_0022147,Full Stack Developer,1
CAND_0022162,Software Engineer,1
CAND_0022163,Frontend Engineer,1
CAND_0022169,Frontend Engineer,1
CAND_0022171,Cloud Engineer,1
CAND_0022191,Cloud Engineer,1
CAND_0022200,Software Engineer,1
CAND_0022202,Analytics Engineer,1
CAND_0022203,QA Engineer,1
CAND_0022223,Java Developer,1
CAND_0022241,DevOps Engineer,1
CAND_0022247,Mobile Developer,1
CAND_0022251,QA Engineer,1
CAND_0022279,Software Engineer,1
CAND_0022292,Java Developer,1
CAND_0022309,Java Developer,1
CAND_0022311,QA Engineer,1
CAND_0022321,QA Engineer,1
CAND_0022336,.NET Developer,1
CAND_0022338,Cloud Engineer,1
CAND_0022341,Frontend Engineer,1
CAND_0022370,.NET Developer,1
CAND_0022372,Mobile Developer,1
CAND_0022391,Full Stack Developer,1
CAND_0022393,Mobile Developer,1
CAND_0022408,Java Developer,1
CAND_0022409,Frontend Engineer,1
CAND_0022417,Frontend Engineer,1
CAND_0022426,Senior Software Engineer,1
CAND_0022428,Full Stack Developer,1
CAND_0022432,QA Engineer,1
CAND_0022435,Data Engineer,1
CAND_0022438,.NET Developer,1
CAND_0022441,Software Engineer,1
CAND_0022448,DevOps Engineer,1
CAND_0022460,Mobile Developer,1
CAND_0022464,DevOps Engineer,1
CAND_0022472,Analytics Engineer,1
CAND_0022489,Mobile Developer,1
CAND_0022504,Cloud Engineer,1
CAND_0022509,Full Stack Developer,1
CAND_0022516,Data Analyst,1
CAND_0022521,QA Engineer,1
CAND_0022529,DevOps Engineer,1
CAND_0022530,Mobile Developer,1
CAND_0022533,Frontend Engineer,1
CAND_0022536,.NET Developer,1
CAND_0022538,Frontend Engineer,1
CAND_0022544,.NET Developer,1
CAND_0022549,Java Developer,1
CAND_0022551,.NET Developer,1
CAND_0022557,Full Stack Developer,1
CAND_0022566,Software Engineer,1
CAND_0022576,Frontend Engineer,1
CAND_0022581,Cloud Engineer,1
CAND_0022585,Mobile Developer,1
CAND_0022590,Frontend Engineer,1
CAND_0022608,Full Stack Developer,1
CAND_0022613,Mobile Developer,1
CAND_0022617,Software Engineer,1
CAND_0022626,Software Engineer,1
CAND_0022635,Data Analyst,1
CAND_0022642,.NET Developer,1
CAND_0022670,Frontend Engineer,1
CAND_0022680,QA Engineer,1
CAND_0022686,DevOps Engineer,1
CAND_0022691,Backend Engineer,1
CAND_0022705,.NET Developer,1
CAND_0022709,Cloud Engineer,1
CAND_0022718,.NET Developer,1
CAND_0022719,Cloud Engineer,1
CAND_0022733,.NET Developer,1
CAND_0022746,Mobile Developer,1
CAND_0022747,Analytics Engineer,1
CAND_0022764,QA Engineer,1
CAND_0022769,Java Developer,1
CAND_0022778,Cloud Engineer,1
CAND_0022779,.NET Developer,1
